This file was generated by export.m on 31-May-2016 14:53:10
while on branch 'marius' at commit 5493fd1d0.

inpath: C:\Data\Marius\2015\150423\frame20x_Ph_chipI_chan1-1.5h.BTF
dimensions: 1um = 3.099px (20.0x) and 1sec = 20.0frames.
trackParams:
    maxdisp: 11
        mem: 0
        dim: 2
       good: 10
      quiet: 1

filterPreTrack:
    Area: [24.9699 149.8193]

filterPostTrack:
          length: [30 400]
    displacement: [15.4950 Inf]


======================================================================
x	y	time	index	isturn
573.84	517.84	692	276	1
571.67	518.79	693	276	0
567.32	522.41	694	276	0
562.5	525	695	276	0
558	528.59	696	276	0
553	532.5	697	276	0
547.65	535.7	698	276	0
542.5	539.5	699	276	0
537.22	542.87	700	276	0
531.75	545.5	701	276	0
527.3	549.78	702	276	0
522.52	552.4	703	276	0
517.26	555.22	704	276	0
515.74	556.52	705	276	1
522.48	553.44	706	276	0
529	549.5	707	276	0
534.75	544.58	708	276	0
539.5	539.5	709	276	0
543.5	535	710	276	0
548.5	530.5	711	276	0
552.5	525	712	276	0
556.6	519.48	713	276	0
562.25	514.67	714	276	0
566.21	509.33	715	276	0
570.35	503.96	716	276	0
573.48	498.48	717	276	0
576.22	491.26	718	276	0
578.73	484.73	719	276	0
581	480	720	276	1
580.5	482	721	276	0
578.92	486.96	722	276	0
577	493	723	276	0
576.15	497.3	724	276	0
575.12	500.67	725	276	0
574.5	504.5	726	276	0
573.1	508.52	727	276	0
573	511.35	728	276	1
574.88	509.04	729	276	0
578.88	502.75	730	276	0
582.5	498.5	731	276	0
586.22	494.22	732	276	0
589	491	733	276	0
592	488	734	276	0
595	484.5	735	276	0
599.46	480.19	736	276	0
603.48	477.41	737	276	0
608.2	475.24	738	276	0
613.5	471.5	739	276	0
616.5	469	740	276	1
614.33	470.88	741	276	0
610.52	473.59	742	276	0
607.33	475.88	743	276	0
603.52	477.87	744	276	0
600.73	478.42	745	276	0
597.5	479	746	276	0
594.33	479.88	747	276	0
590.48	480.62	748	276	0
587.5	481	749	276	0
584.2	482.88	750	276	0
580.64	483.57	751	276	0
578.78	484.33	752	276	1
584.57	482.13	753	276	0
589.5	480	754	276	0
594.62	476	755	276	0
598.39	472.93	756	276	0
600.84	470.84	757	276	1
600.84	471.16	758	276	1
600	472	759	276	1
602.33	471.88	760	276	0
605.84	470.84	761	276	0
610.25	468.12	762	276	0
613.77	465.5	763	276	0
615.84	463.42	764	276	1
614.5	465	765	276	0
610.75	467.88	766	276	0
607.68	470.68	767	276	0
603.67	473.58	768	276	0
600.5	477	769	276	0
597.33	480.21	770	276	0
592.75	482.88	771	276	0
589.52	484.61	772	276	0
586.65	486.35	773	276	0
583.33	487.88	774	276	0
580.33	488.88	775	276	0
576.74	490.52	776	276	0
573.52	491.61	777	276	0
570.75	492.62	778	276	1
569.67	493.12	779	276	1
574.44	491.78	780	276	0
581.64	491.11	781	276	0
587.17	489.37	782	276	0
592.37	488	783	276	0
598.12	486	784	276	0
603.19	483.65	785	276	0
609.43	481.29	786	276	0
615.17	478.37	787	276	0
622.21	475.28	788	276	0
627.16	473.38	789	276	0
631.68	471.24	790	276	0
637.83	468.63	791	276	0
643.82	465.64	792	276	0
650.37	465	793	276	0
655.87	462.71	794	276	0
661.33	461.88	795	276	0
667.79	460.07	796	276	0
674.5	459	797	276	0
680.79	456.64	798	276	0
684.5	454.5	799	276	1
683.5	454.75	800	276	0
680	454.5	801	276	0
675.16	457.16	802	276	0
671	458.35	803	276	0
668	459	804	276	0
664.88	460.33	805	276	0
662.35	461.65	806	276	0
660.33	463.12	807	276	0
657.5	465.5	808	276	0
655	468.5	809	276	0
651.87	470.71	810	276	0
650.5	471.5	811	276	1
654.66	468.72	812	276	0
658.76	464.36	813	276	0
662.4	460.3	814	276	0
665.84	456.84	815	276	0
670.29	452.29	816	276	0
673.84	447.84	817	276	0
677.7	442.85	818	276	0
681.3	438.4	819	276	0
1136.4	1006.7	1109	431	0
1137.1	1010.8	1110	431	0
1136.5	1015.8	1111	431	1
1135.4	1016.8	1112	431	1
1136.1	1013.8	1113	431	0
1136.9	1010.8	1114	431	0
1138.3	1008.1	1115	431	0
1139.3	1006.4	1116	431	0
1139.5	1004.6	1117	431	0
1140.2	1002.7	1118	431	0
1139.7	1001	1119	431	0
1139.5	998.6	1120	431	0
1139.5	997	1121	431	0
1139.6	995.34	1122	431	0
1140	993.5	1123	431	0
1139.9	990.84	1124	431	0
1139.6	987.86	1125	431	0
1138.7	985.29	1126	431	0
1137.6	982.76	1127	431	0
1137	980	1128	431	0
1136.4	977.54	1129	431	0
1136.5	974.5	1130	431	0
1136.5	973.29	1131	431	1
1136.6	977.16	1132	431	0
1136.6	982.14	1133	431	0
1136.2	986.03	1134	431	0
1136.1	989.36	1135	431	0
1135.9	993.33	1136	431	0
1135	996	1137	431	0
1133.5	998.92	1138	431	0
1131.8	1002.2	1139	431	0
1130.7	1004.7	1140	431	0
1129.5	1008	1141	431	0
1129	1011	1142	431	1
1128.7	1009.3	1143	431	1
1129.5	1007.5	1144	431	0
1131.5	1005.5	1145	431	0
1132.8	1003.6	1146	431	0
1133	1002.6	1147	431	0
1134.4	1001.8	1148	431	0
1136	1001.5	1149	431	0
1138.5	1001.1	1150	431	0
1140.5	1000.8	1151	431	0
1141.5	999.79	1152	431	0
1143.5	997.9	1153	431	0
1144.7	996.61	1154	431	0
1146	995.74	1155	431	0
1148	995.83	1156	431	0
1150.1	994.87	1157	431	0
1152	993.5	1158	431	0
1153.6	992.71	1159	431	0
1154.8	992.25	1160	431	0
1156.5	990.54	1161	431	1
1157.3	989.88	1162	431	1
1158.5	989.5	1163	431	1
1157.1	990.29	1164	431	0
1153.5	992.5	1165	431	0
1149.5	994.57	1166	431	0
1145.1	996.61	1167	431	0
1141	999.32	1168	431	0
1137	1001.9	1169	431	0
1133.3	1004.9	1170	431	0
1129.8	1008.2	1171	431	0
1127	1010.9	1172	431	0
1125	1013	1173	431	0
1122.9	1014.5	1174	431	0
1120.3	1016.9	1175	431	0
1116.5	1020.6	1176	431	0
1114.4	1023.6	1177	431	0
1111	1027	1178	431	0
1107.5	1030	1179	431	0
1104.5	1034.5	1180	431	0
1104	1040	1181	431	0
1099.8	1042.2	1182	431	0
1096	1046	1183	431	0
1094	1050	1184	431	0
1090	1052.9	1185	431	0
1086.8	1057.2	1186	431	1
1086.9	1055.9	1187	431	0
1087.7	1053.7	1188	431	0
1088.5	1050.2	1189	431	0
1088.2	1046.1	1190	431	0
1088	1043.5	1191	431	0
1088	1040	1192	431	0
1088	1035.4	1193	431	0
1087.8	1031.5	1194	431	0
1087.2	1027.4	1195	431	0
1086.5	1023.5	1196	431	0
1085.6	1020.5	1197	431	0
1084.6	1016.8	1198	431	0
1083.6	1014	1199	431	0
1083.7	1011	1200	431	0
1083.4	1007.5	1201	431	0
1083.6	1003.2	1202	431	0
1083	999.37	1203	431	0
1082	996	1204	431	0
1081.2	993	1205	431	0
1080.7	989.22	1206	431	0
1080.6	985.48	1207	431	0
1081.1	982.33	1208	431	1
1080.9	983.8	1209	431	0
1080.5	988.5	1210	431	0
1080.9	994.17	1211	431	0
1081	999	1212	431	0
1079.8	1004	1213	431	0
1079.5	1008.3	1214	431	0
1078.5	1013.5	1215	431	0
1077.5	1018	1216	431	0
1077.1	1023.2	1217	431	0
1077.8	1028.8	1218	431	0
1077.9	1034.5	1219	431	0
1077.5	1040.6	1220	431	0
1078.2	1046.1	1221	431	0
1078.1	1051.8	1222	431	0
1079	1056.7	1223	431	0
1079.1	1061.8	1224	431	0
1078	1068.5	1225	431	0
1077.1	1074.5	1226	431	0
1076.7	1079.3	1227	431	0
1075.7	1084.8	1228	431	0
1075	1087.7	1229	431	1
1075.5	1083.5	1230	431	0
1076.1	1079	1231	431	0
1076.4	1075.2	1232	431	0
1077.2	1071.2	1233	431	0
1077.5	1067.4	1234	431	0
1077.5	1064.3	1235	431	0
1078.4	1059.3	1236	431	0
1079	1055.8	1237	431	0
1079.5	1052.5	1238	431	0
1078.9	1048.7	1239	431	0
1078.8	1045.8	1240	431	0
1078.8	1043.7	1241	431	0
1078.6	1040.3	1242	431	1
1076.8	1036.2	1243	431	1
1075.2	1035.1	1244	431	1
1074.2	1032.9	1245	431	1
1072.8	1032.7	1246	431	1
1075.8	1035.2	1247	431	1
1076.6	1039	1248	431	0
1077.7	1042.6	1249	431	0
1078.9	1045.7	1250	431	0
1080.6	1048.5	1251	431	0
1081	1050.5	1252	431	0
1081.7	1054.4	1253	431	0
1081.8	1057	1254	431	0
706.77	1658.2	22	58	0
706	1664.5	23	58	0
705.5	1670	24	58	0
704.83	1676	25	58	0
705.64	1682	26	58	0
706.5	1689	27	58	0
705.5	1695	28	58	0
704.7	1700.7	29	58	0
704.7	1706.7	30	58	0
704.5	1712.5	31	58	0
704.7	1718.3	32	58	0
704.17	1723.3	33	58	0
703.64	1727.8	34	58	0
703.36	1732.2	35	58	0
701.62	1737.5	36	58	0
700.24	1741.7	37	58	1
701.58	1738.6	38	58	0
704.36	1734.4	39	58	0
707	1729	40	58	0
709.35	1724.5	41	58	0
712	1719.4	42	58	0
714.14	1714	43	58	0
716.58	1710	44	58	0
718.48	1706.7	45	58	0
720.16	1704.2	46	58	0
723	1700.4	47	58	0
727	1696.5	48	58	0
730.48	1692	49	58	0
733.5	1687.8	50	58	0
736.71	1683.2	51	58	0
739.58	1679	52	58	0
742.24	1676.6	53	58	0
744.33	1673.8	54	58	0
746.89	1671.5	55	58	0
749.65	1668.3	56	58	0
752.1	1665.6	57	58	0
754.27	1663.2	58	58	0
756.19	1659.8	59	58	0
758.5	1656.5	60	58	0
760.24	1654.2	61	58	0
763.33	1650.8	62	58	0
765.72	1647.7	63	58	0
767.5	1644	64	58	0
769.84	1640.8	65	58	0
772.77	1637	66	58	0
773.74	1636.4	67	58	1
772.59	1638	68	58	0
769.74	1639.8	69	58	0
766.85	1640.9	70	58	0
765.18	1642.2	71	58	0
763.63	1643.6	72	58	0
762.03	1644.9	73	58	0
759.65	1646.5	74	58	0
757.84	1647.6	75	58	0
756.27	1649.2	76	58	0
754.87	1651.3	77	58	0
753.37	1653.4	78	58	0
752.5	1656.5	79	58	0
751.7	1658.6	80	58	0
751.12	1660.9	81	58	0
749.65	1663.1	82	58	0
747.79	1664.2	83	58	0
747.15	1666.3	84	58	0
747	1668	85	58	1
746.88	1665.3	86	58	0
745.77	1661.1	87	58	0
746	1656.2	88	58	0
744.67	1652.2	89	58	0
744.09	1649.7	90	58	0
743.85	1645.7	91	58	0
742.32	1641.9	92	58	0
740.49	1638.4	93	58	0
738.25	1634.9	94	58	0
734.32	1631.4	95	58	0
731.32	1628.2	96	58	0
729.41	1624	97	58	0
726.5	1619.5	98	58	0
722.5	1615.5	99	58	0
719	1610.8	100	58	0
716.9	1608.8	101	58	0
714.4	1606.5	102	58	0
713	1603.6	103	58	0
712.05	1601.8	104	58	1
713.53	1603.3	105	58	0
714.79	1604.8	106	58	0
716.05	1607.5	107	58	0
717.55	1610.7	108	58	0
719.41	1612	109	58	0
722.81	1615	110	58	0
725.62	1617.5	111	58	0
729.36	1619.6	112	58	0
732.52	1622.1	113	58	0
735.48	1624.6	114	58	0
738.81	1627.2	115	58	0
741.81	1629.6	116	58	0
744.89	1631.8	117	58	0
747.55	1634.5	118	58	0
749.98	1637.3	119	58	0
752.65	1639.8	120	58	1
752.32	1638.1	121	58	1
750.15	1636.3	122	58	1
748.67	1633.5	123	58	0
746.67	1630.5	124	58	0
744.61	1625.9	125	58	0
743.31	1624	126	58	1
743.32	1623.4	127	58	1
744.34	1626.7	128	58	0
745.71	1631.4	129	58	0
747.25	1636.6	130	58	0
749.8	1641.3	131	58	0
751.07	1646.2	132	58	0
753.28	1652.2	133	58	0
755.07	1657.3	134	58	0
756.93	1662.6	135	58	0
758.74	1668.1	136	58	0
760.98	1672.8	137	58	0
763.61	1677.2	138	58	0
765.74	1682.5	139	58	0
768.54	1687.7	140	58	0
770.39	1693.1	141	58	0
771.61	1697.7	142	58	0
774.67	1701.6	143	58	0
777.7	1704.6	144	58	0
780.89	1707.9	145	58	0
783.29	1711.9	146	58	0
784.89	1716.4	147	58	0
787.89	1721.9	148	58	0
790.65	1726.3	149	58	0
793.35	1730.7	150	58	0
797	1734	151	58	0
800.35	1738	152	58	0
803	1742.5	153	58	0
803.79	1743.6	154	58	1
801.7	1739.3	155	58	0
799.5	1735	156	58	0
797.35	1731	157	58	0
794.36	1727.2	158	58	0
794.11	1727.2	159	58	0
791.14	1725	160	58	0
787.5	1721.5	161	58	0
783.5	1718.8	162	58	0
779.56	1715.9	163	58	0
547	999.78	1133	432	0
551.2	999.88	1134	432	0
555.44	1000.6	1135	432	0
559.56	1001.9	1136	432	0
564.24	1003.6	1137	432	0
568.91	1006.3	1138	432	0
573	1008.5	1139	432	0
577	1010	1140	432	0
580.79	1011.2	1141	432	1
581.24	1010.6	1142	432	1
579.67	1010.1	1143	432	0
577.5	1010	1144	432	0
575.78	1010.1	1145	432	0
574.39	1010.5	1146	432	0
572.71	1011.5	1147	432	0
571.22	1011.7	1148	432	0
570.29	1012.5	1149	432	0
568.5	1012.5	1150	432	0
566	1012.5	1151	432	0
564.12	1013.7	1152	432	0
562	1015	1153	432	0
561	1017.5	1154	432	0
559.67	1019.1	1155	432	0
557.33	1020.9	1156	432	0
555.5	1022	1157	432	0
553.36	1023.8	1158	432	0
551.33	1024.9	1159	432	0
549	1027	1160	432	0
547	1029	1161	432	0
545.32	1030	1162	432	1
544.21	1031.5	1163	432	1
546.52	1028.6	1164	432	0
550.63	1025.5	1165	432	0
556.7	1020.8	1166	432	0
561.33	1016.9	1167	432	0
564.8	1016.1	1168	432	0
567.67	1015.1	1169	432	0
568.48	1013.4	1170	432	0
570.32	1011.3	1171	432	0
572.5	1008	1172	432	0
575.32	1004.3	1173	432	0
579.32	1001.3	1174	432	0
581.5	997.5	1175	432	0
585	994	1176	432	0
588.8	989.76	1177	432	0
592.11	987.48	1178	432	0
595.42	982.48	1179	432	0
599.83	979.43	1180	432	0
604.3	975.63	1181	432	0
607	971	1182	432	0
610.35	965.81	1183	432	0
614.61	960.86	1184	432	0
617.29	955.94	1185	432	0
620.21	951.89	1186	432	1
618.72	952.75	1187	432	1
617.03	956.31	1188	432	0
616.39	958.42	1189	432	0
615.03	960.31	1190	432	0
614.03	963.31	1191	432	0
612.21	965.89	1192	432	0
610.03	968.31	1193	432	0
609	970.6	1194	432	0
607.18	973.18	1195	432	0
605.94	975.65	1196	432	0
605.03	977.31	1197	432	0
604.31	979.03	1198	432	0
603	981	1199	432	0
601.82	982.73	1200	432	1
602.56	981.44	1201	432	0
605.69	976.17	1202	432	0
608.44	970.94	1203	432	0
610.89	966.57	1204	432	0
613.03	962.39	1205	432	0
615.48	958.91	1206	432	0
618.29	955.94	1207	432	0
620.09	953	1208	432	0
622.24	949.67	1209	432	0
624.48	947.35	1210	432	0
627.03	943.29	1211	432	0
628.83	938.53	1212	432	0
631.73	934.61	1213	432	0
633.82	931.73	1214	432	0
635.94	930.29	1215	432	0
637.5	928	1216	432	0
638.94	925.29	1217	432	0
640.73	922.82	1218	432	0
642.28	921.28	1219	432	1
642.86	921.39	1220	432	1
642.82	920.82	1221	432	0
643.32	919.85	1222	432	0
644.22	918.72	1223	432	0
644.71	917.06	1224	432	1
645.79	916.11	1225	432	1
645.5	915.5	1226	432	1
646.22	915.72	1227	432	1
645.82	915.82	1228	432	1
644.06	918.62	1229	432	0
641.82	920.73	1230	432	0
639.84	922.76	1231	432	0
637.89	924.21	1232	432	0
636	925.5	1233	432	0
633.81	927.19	1234	432	0
632	928.5	1235	432	0
630.42	930.11	1236	432	0
628.82	931.73	1237	432	0
626.87	933.13	1238	432	0
624.87	934.13	1239	432	0
622.14	935.61	1240	432	0
619.45	936.75	1241	432	0
618	938	1242	432	0
616.14	938.7	1243	432	0
614.69	939.6	1244	432	0
613.29	940.5	1245	432	0
610.84	941.62	1246	432	0
608.11	942.49	1247	432	0
606	943	1248	432	0
603.17	944	1249	432	0
601.48	944.11	1250	432	0
597.81	945.23	1251	432	0
595	945.5	1252	432	1
597	945	1253	432	0
601.77	942.73	1254	432	0
605.54	941.77	1255	432	0
608.16	940.16	1256	432	0
611.03	938.4	1257	432	0
611.71	937.4	1258	432	0
611.31	937.31	1259	432	0
611.29	937.6	1260	432	0
612.5	936.71	1261	432	0
614.18	935.18	1262	432	0
617.03	932.4	1263	432	0
619.84	930.62	1264	432	0
621.61	929.48	1265	432	0
622.5	928.5	1266	432	1
621.74	929.61	1267	432	0
619	931.4	1268	432	0
617.41	933	1269	432	0
615.14	933.86	1270	432	0
611.94	936.11	1271	432	0
609.24	937.81	1272	432	0
606.33	939.77	1273	432	0
604.84	941.21	1274	432	0
1505	1890	1708	644	0
1502.2	1889.8	1709	644	0
1498.9	1889.4	1710	644	0
1496	1889.5	1711	644	0
1493	1888.8	1712	644	0
1488.5	1888.5	1713	644	0
1485	1888.7	1714	644	0
1481.4	1889.5	1715	644	0
1477.5	1889.5	1716	644	0
1474.7	1889.4	1717	644	0
1472	1888.5	1718	644	0
1470	1888.8	1719	644	0
1468.4	1888.4	1720	644	0
1466.6	1886.6	1721	644	0
1464.1	1886.1	1722	644	0
1460	1885.9	1723	644	0
1457.3	1885.3	1724	644	0
1455.1	1884.6	1725	644	0
1452	1884.7	1726	644	0
1449.2	1885.2	1727	644	0
1447	1884.9	1728	644	0
1444	1885.1	1729	644	0
1441.9	1884.9	1730	644	0
1439	1885	1731	644	0
1435.5	1884.6	1732	644	0
1432.9	1884.7	1733	644	0
1430.1	1885.5	1734	644	0
1427	1885.2	1735	644	0
1423.8	1884.4	1736	644	0
1420	1883	1737	644	0
1416.6	1881.6	1738	644	0
1412.2	1880	1739	644	1
1410.7	1878.6	1740	644	1
1414.1	1879.1	1741	644	0
1419.4	1880.5	1742	644	0
1423.7	1880.5	1743	644	1
1421.5	1880.3	1744	644	0
1415.9	1879.4	1745	644	0
1411.5	1879.3	1746	644	0
1406.4	1879.5	1747	644	0
1401.2	1879.6	1748	644	0
1395.8	1879.3	1749	644	0
1390.9	1878.3	1750	644	0
1386.4	1877.2	1751	644	0
1381.9	1874.8	1752	644	0
1377	1872.6	1753	644	0
1371	1870.3	1754	644	0
1365.4	1867.2	1755	644	0
1360.7	1863.9	1756	644	0
1355.2	1861.5	1757	644	0
1351.2	1858.7	1758	644	0
1345.4	1855.4	1759	644	0
1340.3	1852.5	1760	644	0
1335.5	1850	1761	644	0
1331.5	1845.5	1762	644	0
1326.7	1841.8	1763	644	0
1321.5	1838.4	1764	644	0
1318	1835	1765	644	0
1314.5	1831	1766	644	0
1311.7	1827.3	1767	644	0
1307.9	1822.1	1768	644	0
1304.4	1816.9	1769	644	0
1301.5	1812.9	1770	644	0
1298	1808.4	1771	644	0
1295.9	1803.6	1772	644	0
1293.2	1798.6	1773	644	1
1295.5	1802.2	1774	644	0
1298.6	1808.8	1775	644	0
1303.1	1816	1776	644	0
1307.1	1821.3	1777	644	0
1312	1826.3	1778	644	0
1316.4	1830.9	1779	644	0
1321.3	1835.9	1780	644	0
1324	1840.3	1781	644	0
1328.5	1844	1782	644	0
1331.9	1846.9	1783	644	0
1334.3	1849.6	1784	644	0
1337.2	1852.4	1785	644	0
1340.2	1855.1	1786	644	0
1343.5	1858	1787	644	0
1346	1861.1	1788	644	0
1349.3	1864.7	1789	644	0
1352.8	1867.8	1790	644	0
1357.2	1870.8	1791	644	0
1361.3	1874.6	1792	644	0
1364.5	1877	1793	644	0
1368.5	1878.5	1794	644	0
1372.8	1879.9	1795	644	0
1377.8	1881	1796	644	0
1383.8	1881.9	1797	644	0
1389.3	1882.8	1798	644	0
1394.4	1883	1799	644	1
1396	1881.6	1800	644	1
1394.5	1882.5	1801	644	1
1391	1882.3	1802	644	0
1386.5	1882.2	1803	644	0
1381.6	1882	1804	644	0
1377	1881.5	1805	644	0
1371.7	1880	1806	644	0
1367	1877.6	1807	644	0
1363.5	1876.5	1808	644	0
1359	1874.2	1809	644	0
1355.9	1872.4	1810	644	0
1353	1870.3	1811	644	0
1350.6	1870	1812	644	0
1348.4	1869.2	1813	644	0
1345.6	1868.9	1814	644	0
1343	1869	1815	644	0
1340.2	1867.2	1816	644	0
1337.3	1867.9	1817	644	0
1335.5	1866.1	1818	644	0
1334	1865.6	1819	644	0
1331.6	1864	1820	644	0
1329.2	1862.8	1821	644	0
1326.2	1860.9	1822	644	0
1325.2	1859.1	1823	644	0
1323.2	1858.9	1824	644	0
1321.4	1858.2	1825	644	0
1318.9	1857.3	1826	644	0
1316.3	1856.3	1827	644	0
1314.9	1854.9	1828	644	0
1312.9	1854.7	1829	644	0
1310.4	1853.9	1830	644	0
1307.5	1851.5	1831	644	0
1305.7	1850.1	1832	644	0
1303.4	1848.8	1833	644	0
1302.6	1848.8	1834	644	0
1301	1849	1835	644	1
1299.6	1848.5	1836	644	1
1302.3	1848.7	1837	644	0
1307.4	1848.5	1838	644	0
1312.6	1848.6	1839	644	0
1317.2	1849.9	1840	644	0
1320.4	1850.6	1841	644	0
1322.1	1850.5	1842	644	0
1318.6	1849.9	1843	644	0
1316.2	1847.3	1844	644	0
1901.8	1605.6	2169	817	0
1902.5	1605.6	2170	817	0
1903.3	1606.7	2171	817	0
1905	1606.9	2172	817	0
1906	1607.5	2173	817	0
1906.5	1608.3	2174	817	0
1906.8	1609	2175	817	1
1906.5	1608.5	2176	817	1
1906.2	1608.5	2177	817	1
1905.8	1606.3	2178	817	0
1906	1605	2179	817	1
1905	1604	2180	817	0
1903.3	1603.1	2181	817	0
1901.9	1602.5	2182	817	0
1900.4	1601.2	2183	817	0
1899	1601.5	2184	817	0
1897.6	1600.8	2185	817	0
1895.5	1599.6	2186	817	0
1893.4	1598.6	2187	817	0
1891.5	1598.2	2188	817	1
1891.9	1598.4	2189	817	0
1895.7	1602.7	2190	817	0
1899	1605.6	2191	817	0
1903	1608.6	2192	817	0
1906.5	1612.6	2193	817	0
1908.8	1615.9	2194	817	0
1913.9	1618.7	2195	817	0
1918.7	1620.2	2196	817	0
1923.9	1623	2197	817	0
1929.1	1624.9	2198	817	0
1933.9	1627.7	2199	817	0
1938.3	1630.3	2200	817	0
1942.6	1633	2201	817	0
1947.7	1635.7	2202	817	1
1949.3	1638.2	2203	817	1
1948.4	1636.8	2204	817	0
1946.9	1634.1	2205	817	0
1945	1631.8	2206	817	0
1943.6	1630.6	2207	817	0
1941.5	1630.1	2208	817	0
1940.4	1628.8	2209	817	0
1937.5	1627.1	2210	817	0
1936	1626	2211	817	0
1933.5	1625.1	2212	817	0
1930.7	1624.1	2213	817	0
1928.6	1622.1	2214	817	0
1926.1	1621	2215	817	0
1923.3	1619	2216	817	0
1920.8	1617.5	2217	817	0
1919.3	1615.8	2218	817	0
1917.5	1612.1	2219	817	0
1916.5	1608.9	2220	817	0
1914.8	1606.9	2221	817	0
1912.8	1603.4	2222	817	0
1910.6	1602	2223	817	0
1909.5	1600.3	2224	817	0
1907.9	1598.2	2225	817	0
1905.8	1597.4	2226	817	0
1903.3	1594.3	2227	817	0
1901.5	1592	2228	817	0
1900.5	1590.4	2229	817	0
1897.6	1589	2230	817	0
1896.5	1588.2	2231	817	0
1895.5	1586	2232	817	0
1895.2	1584.5	2233	817	1
1894.5	1585.5	2234	817	1
1896.5	1589	2235	817	0
1900.2	1593	2236	817	0
1903.5	1596	2237	817	0
1906.5	1601	2238	817	0
1909.5	1603.6	2239	817	0
1912	1607.2	2240	817	0
1915.2	1610.8	2241	817	0
1916.5	1614.8	2242	817	0
1919.2	1618.9	2243	817	0
1921.5	1622.1	2244	817	0
1923.1	1624.5	2245	817	0
1923.9	1628	2246	817	0
1924.3	1630.6	2247	817	0
1925.7	1635.3	2248	817	0
1927.5	1639.4	2249	817	0
1928	1643	2250	817	0
1927.9	1647.3	2251	817	0
1928.5	1652	2252	817	0
1928.8	1657	2253	817	0
1928.5	1661.3	2254	817	0
1928.3	1665.9	2255	817	0
1929.7	1670.1	2256	817	0
1930.1	1674.4	2257	817	0
1929.2	1679.9	2258	817	0
1929.7	1683.5	2259	817	1
1929.8	1684.3	2260	817	1
1929.3	1682.9	2261	817	1
1930.2	1681.7	2262	817	0
1931.1	1680.9	2263	817	0
1932.4	1678.9	2264	817	0
1932.1	1675.7	2265	817	0
1931.4	1672.1	2266	817	0
1930.4	1669.8	2267	817	0
1929	1666.5	2268	817	0
1927.7	1663.4	2269	817	0
1926.9	1660.2	2270	817	0
1926	1657	2271	817	0
1925	1654.6	2272	817	0
1924.2	1650.8	2273	817	0
1923.1	1647.2	2274	817	0
1921.4	1644.4	2275	817	0
1920	1641	2276	817	0
1919	1638.5	2277	817	0
1918	1636	2278	817	0
1916.9	1633.7	2279	817	0
1915.1	1631.3	2280	817	0
1913.3	1629	2281	817	0
1912.9	1626.7	2282	817	0
1912.1	1624.3	2283	817	0
1910.9	1621.7	2284	817	0
1909.9	1618.7	2285	817	0
1909.1	1616.3	2286	817	1
1907.6	1615.5	2287	817	1
1906.8	1616.2	2288	817	1
1909.5	1620	2289	817	0
1911.9	1621.9	2290	817	0
1916.5	1623.5	2291	817	0
1919	1624.6	2292	817	0
1923	1625.7	2293	817	0
1927.1	1625.8	2294	817	0
1930.4	1626	2295	817	0
1935.5	1625.5	2296	817	0
1940	1624.5	2297	817	0
1945	1623.9	2298	817	0
1948.8	1624.4	2299	817	0
1953.8	1625.4	2300	817	0
1773.8	1193.2	2266	870	0
1774.9	1187	2267	870	0
1775.1	1181.4	2268	870	0
1774.1	1175.5	2269	870	0
1773.2	1169.3	2270	870	0
1771.7	1167.2	2271	870	0
1770.6	1165.5	2272	870	1
1771.6	1163.1	2273	870	1
1774	1163	2274	870	0
1775.8	1164.2	2275	870	1
1775.5	1166.4	2276	870	0
1774.9	1170.5	2277	870	0
1772.6	1173.6	2278	870	0
1771.8	1174.8	2279	870	1
1771.5	1175.5	2280	870	1
1771.4	1176.2	2281	870	0
1770.1	1177.6	2282	870	0
1768.3	1179	2283	870	1
1768.3	1179.6	2284	870	0
1768.9	1185	2285	870	0
1769.1	1188.9	2286	870	0
1769.4	1191.7	2287	870	1
1769.5	1193.2	2288	870	1
1769.2	1192.3	2289	870	0
1769.2	1187.2	2290	870	0
1768.2	1178.2	2291	870	0
1768.1	1170.8	2292	870	0
1768.8	1163.3	2293	870	0
1769.4	1156.9	2294	870	0
1769.6	1152	2295	870	0
1770	1147.9	2296	870	1
1770.4	1147.7	2297	870	1
1770.3	1148.9	2298	870	1
1769.4	1149.7	2299	870	1
1769.9	1152	2300	870	0
1772.2	1157.8	2301	870	0
1773.6	1164.1	2302	870	0
1775.9	1170.2	2303	870	0
1777.8	1176.6	2304	870	0
1780.3	1182.9	2305	870	0
1782.4	1189.2	2306	870	0
1784.2	1195.1	2307	870	0
1786.5	1201	2308	870	0
1788.4	1206.5	2309	870	0
1790.1	1212.8	2310	870	0
1792.6	1219.5	2311	870	0
1794.5	1225.4	2312	870	0
1796.3	1231.7	2313	870	0
1797.5	1237.3	2314	870	0
1799.2	1242.4	2315	870	0
1800.5	1246.5	2316	870	0
1802.4	1252	2317	870	0
1805.4	1257.5	2318	870	0
1808.5	1263.3	2319	870	0
1811.5	1268.5	2320	870	0
1814.6	1274.5	2321	870	0
1818.2	1279.3	2322	870	0
1821.3	1283.8	2323	870	0
1824.4	1288.8	2324	870	0
1827.9	1293.7	2325	870	0
1831.4	1298.3	2326	870	0
1835.7	1303.9	2327	870	0
1839.9	1309.1	2328	870	0
1843.9	1314.2	2329	870	0
1848.1	1318.3	2330	870	0
1853	1323.1	2331	870	0
1857.9	1327.2	2332	870	0
1862.8	1331.6	2333	870	0
1867.5	1336	2334	870	0
